PicNum,Sex,Age,Race,Face,Prop
5044,male,adult,white,smiling,moustache beard
5045,male,adult,white,serious,moustache beard
5046,male,adult,white,serious,moustache beard
5047,male,adult,white,smiling,moustache beard
5048,male,adult,white,serious,moustache beard
5049,male,adult,white,serious,moustache beard
5050,male,adult,white,serious,moustache beard
5051,male,adult,white,smiling,moustache beard
5052,male,adult,white,serious,moustache
5053,male,adult,white,serious,moustache beard
5054,male,adult,white,serious,moustache beard
5055,male,adult,white,smiling,moustache beard
5056,male,adult,white,smiling,moustache beard
5057,male,adult,white,serious,moustache beard
5058,male,adult,white,smiling,moustache beard
5059,male,adult,white,smiling,moustache beard
5060,male,adult,white,smiling,moustache beard
5061,male,adult,white,serious,moustache beard
5062,male,adult,white,smiling,moustache beard
5063,male,adult,white,serious,moustache beard
5064,male,adult,white,serious,moustache beard
5065,male,adult,white,smiling,moustache beard
5066,male,adult,white,serious,moustache beard
5067,male,adult,white,serious,moustache beard
5068,male,adult,white,smiling,moustache beard
5069,male,adult,white,serious,moustache
5070,male,adult,white,smiling,moustache
5071,male,adult,white,serious,moustache beard
5072,male,adult,white,smiling,moustache beard
5073,male,adult,white,serious,moustache beard
5074,male,adult,white,serious,moustache beard
5075,male,adult,white,smiling,moustache beard
5076,male,adult,white,serious,
5077,male,adult,white,smiling,moustache
5078,male,adult,white,smiling,moustache
5079,male,adult,other,smiling,moustache
5080,male,adult,hispanic,serious,moustache
5081,male,adult,hispanic,smiling,moustache
5082,male,adult,asian,serious,
5083,male,adult,asian,serious,moustache
5084,male,adult,white,smiling,
5085,male,adult,white,smiling,
5086,male,adult,white,serious,
5087,male,adult,asian,serious,
5088,male,adult,white,smiling,
5089,male,adult,asian,smiling,
5090,male,adult,asian,smiling,
5091,female,adult,white,smiling,
5092,male,adult,hispanic,smiling,
5093,male,adult,hispanic,smiling,moustache
5094,male,adult,asian,serious,
5095,male,adult,asian,smiling,
5096,male,adult,asian,serious,
5097,male,adult,hispanic,serious,
5098,male,adult,black,serious,
5099,male,adult,black,smiling,
5100,male,adult,black,serious,
5101,male,adult,black,smiling,moustache
5102,male,adult,black,serious,moustache
5103,male,adult,black,serious,
5104,male,adult,black,smiling,
5105,male,adult,black,smiling,moustache beard
5106,male,adult,black,serious,moustache beard
5107,male,adult,black,smiling,moustache
5108,male,adult,black,smiling,hat moustache
5109,male,adult,black,serious,hat moustache
5110,male,adult,hispanic,serious,moustache beard
5111,male,adult,black,smiling,moustache beard
5112,male,adult,black,smiling,moustache beard
5113,male,adult,white,serious,
5114,female,adult,white,smiling,
5115,female,adult,white,smiling,
5116,female,adult,white,smiling,
5117,female,adult,white,smiling,
5118,female,adult,white,smiling,
5119,female,adult,white,smiling,
5120,female,adult,white,serious,
5121,female,adult,white,funny,
5122,female,adult,white,serious,
5123,female,adult,white,smiling,
5124,female,adult,white,serious,
5125,female,adult,white,smiling,
5126,female,adult,white,smiling,
5127,female,adult,white,smiling,
5128,female,adult,white,smiling,
5129,female,adult,white,serious,
5130,female,adult,white,smiling,
5131,female,adult,white,serious,
5132,female,adult,white,smiling,
5133,female,adult,white,serious,
5134,female,adult,white,smiling,
5135,female,adult,white,serious,
5136,female,adult,white,serious,
5137,female,adult,white,serious,
5138,female,adult,white,smiling,
5139,female,adult,white,smiling,
5140,female,adult,white,smiling,
5141,female,adult,white,smiling,
5142,female,adult,white,smiling,
5143,female,adult,white,serious,
5144,female,adult,white,serious,
5145,female,adult,white,smiling,
5146,female,adult,white,smiling,
5147,female,adult,white,smiling,
5148,female,adult,white,smiling,
5149,female,adult,white,serious,
5150,female,adult,white,smiling,
5151,female,adult,white,smiling,
5152,female,adult,white,smiling,
5153,female,adult,white,serious,
5154,female,adult,white,smiling,
5155,female,adult,white,serious,
5156,female,adult,white,smiling,
5157,female,adult,white,funny,
5158,female,adult,white,serious,
5159,female,adult,white,serious,
5160,female,adult,white,smiling,
5161,female,adult,white,serious,
5162,female,adult,white,smiling,
5163,female,adult,white,serious,
5164,female,adult,white,smiling,
5165,female,adult,white,serious,
5166,female,adult,white,smiling,
5167,female,adult,white,smiling,
5168,female,adult,white,smiling,
5169,female,adult,white,serious,
5170,female,adult,white,smiling,
5171,female,adult,white,smiling,
5172,female,adult,white,smiling,
5173,female,adult,white,smiling,
5174,female,adult,white,smiling,
5175,female,adult,white,serious,
5176,female,adult,white,smiling,
5177,female,adult,white,smiling,
5178,female,adult,white,smiling,
5179,female,adult,white,smiling,
5180,female,adult,white,smiling,
5181,female,adult,white,serious,
5182,female,adult,white,smiling,
5183,female,adult,white,smiling,
5184,female,adult,white,serious,
5185,female,adult,white,smiling,
5186,female,adult,white,smiling,
5187,female,adult,white,serious,
5188,female,adult,white,serious,
5189,female,adult,white,smiling,
5190,female,adult,white,serious,
5191,female,adult,white,serious,
5192,female,adult,white,smiling,
5193,female,adult,white,smiling,
5194,female,adult,white,smiling,
5195,female,adult,white,smiling,
5196,female,adult,white,smiling,
5197,female,adult,white,smiling,
5198,female,adult,white,smiling,
5199,female,adult,white,smiling,
5200,female,adult,white,serious,
5201,female,adult,white,smiling,
5202,female,adult,white,smiling,
5203,female,adult,white,smiling,
5204,female,adult,white,smiling,
5205,female,adult,white,smiling,
5206,female,adult,white,smiling,
5207,female,adult,white,smiling,
5208,female,adult,white,serious,
5209,female,adult,white,serious,
5210,female,adult,white,serious,
5211,female,adult,white,smiling,
5212,female,adult,white,smiling,
5213,female,adult,white,serious,
5214,female,adult,white,smiling,
5215,female,adult,white,smiling,
5216,female,adult,white,smiling,
5217,female,adult,white,smiling,
5218,female,adult,white,smiling,
5219,female,adult,white,smiling,
5220,female,adult,white,serious,
5221,female,adult,white,smiling,
5222,female,adult,white,smiling,
